"SECONDS";"PID";"VALUE";"UNITS"
"255,6479024";"Berechneter momentaner Verbrauch km/l.";"13,6451380061619";"km/l."
"255,6484955";"Durchschnittsgeschwindigkeit";"60,4218389382625";"km/h"
"255,6486106";"zurückgelegte Strecke (gesamt)";"3,92938461702778";"km"
"255,6495475";"Durchschnittsverbrauch (gesamt)";"4,94045178483151";"l/100km"
"255,8986402";"Geschwindigkeit";"97";"km/h"
"255,8992548";"Berechneter momentaner Verbrauch";"7,32861770652972";"l/100km"
"255,8993988";"zurückgelegte Strecke";"3,93617165044444";"km"
"255,899584";"Fahrzeugbeschleunigung";"0";"m_sec2"
"255,9003455";"Berechneter momentaner Verbrauch km/l.";"13,6451380061619";"km/l."
"255,9011196";"Durchschnittsgeschwindigkeit";"60,4609738356877";"km/h"
"255,9014531";"zurückgelegte Strecke (gesamt)";"3,93617165044444";"km"
"255,9044601";"Durchschnittsverbrauch (gesamt)";"4,93193309857114";"l/100km"
"256,1240694";"Geschwindigkeit";"97";"km/h"
"256,1248811";"Berechneter momentaner Verbrauch";"7,32861770652972";"l/100km"
"256,1250581";"zurückgelegte Strecke";"3,94225189605556";"km"
"256,1252233";"Fahrzeugbeschleunigung";"0";"m_sec2"
"256,1258468";"Berechneter momentaner Verbrauch km/l.";"13,6451380061619";"km/l."
"256,1261318";"Durchschnittsgeschwindigkeit";"60,4962773641024";"km/h"
"256,1262675";"zurückgelegte Strecke (gesamt)";"3,94225189605556";"km"
"256,1280944";"Durchschnittsverbrauch (gesamt)";"4,92432643989799";"l/100km"
"256,353404";"Geschwindigkeit";"97";"km/h"
"256,3548024";"Berechneter momentaner Verbrauch";"7,32861770652972";"l/100km"
"256,3552533";"zurückgelegte Strecke";"3,94845425927778";"km"
"256,3556313";"Fahrzeugbeschleunigung";"0";"m_sec2"
"256,3577099";"Berechneter momentaner Verbrauch km/l.";"13,6451380061619";"km/l."
"256,3585658";"Durchschnittsgeschwindigkeit";"60,5314917552258";"km/h"
"256,3589194";"zurückgelegte Strecke (gesamt)";"3,94845425927778";"km"
"256,3619843";"Durchschnittsverbrauch (gesamt)";"4,91659114421025";"l/100km"
"256,571644";"Geschwindigkeit";"98";"km/h"
"256,5722543";"Berechneter momentaner Verbrauch";"7,25383589319778";"l/100km"
"256,5724214";"zurückgelegte Strecke";"3,95436606027778";"km"
"256,5725961";"Fahrzeugbeschleunigung";"0,620904513826798";"m_sec2"
"256,5728086";"Berechneter momentaner Verbrauch km/l.";"13,7858095319987";"km/l."
"256,5735143";"Durchschnittsgeschwindigkeit";"60,5666719129608";"km/h"
"256,5736592";"zurückgelegte Strecke (gesamt)";"3,95436606027778";"km"
"256,574996";"Durchschnittsverbrauch (gesamt)";"4,90924081093309";"l/100km"
"256,8633187";"Geschwindigkeit";"98";"km/h"
"256,8639931";"Berechneter momentaner Verbrauch";"7,25383589319778";"l/100km"
"256,8641425";"zurückgelegte Strecke";"3,96230729427778";"km"
"256,8643152";"Fahrzeugbeschleunigung";"0";"m_sec2"
"256,8645333";"Berechneter momentaner Verbrauch km/l.";"13,7858095319987";"km/l."
"256,8657249";"Durchschnittsgeschwindigkeit";"60,6129475926695";"km/h"
"256,8658724";"zurückgelegte Strecke (gesamt)";"3,96230729427778";"km"
"256,867315";"Durchschnittsverbrauch (gesamt)";"4,89940173810341";"l/100km"
"257,8086028";"Geschwindigkeit";"98";"km/h"
"257,808857";"Berechneter momentaner Verbrauch";"7,25383589319778";"l/100km"
"257,8089137";"zurückgelegte Strecke";"3,98802608761111";"km"
"257,8090385";"Fahrzeugbeschleunigung";"0";"m_sec2"
"257,8091318";"Berechneter momentaner Verbrauch km/l.";"13,7858095319987";"km/l."
"257,8092109";"Durchschnittsgeschwindigkeit";"60,7627689462788";"km/h"
"257,8092654";"zurückgelegte Strecke (gesamt)";"3,98802608761111";"km"
"257,8098312";"Durchschnittsverbrauch (gesamt)";"4,86780548020763";"l/100km"
"258,0378083";"Geschwindigkeit";"100";"km/h"
"258,0387565";"Berechneter momentaner Verbrauch";"7,10875917533383";"l/100km"
"258,0389368";"zurückgelegte Strecke";"3,99441554594444";"km"
"258,0391215";"Fahrzeugbeschleunigung";"2,41467154430319";"m_sec2"
"258,0409822";"Berechneter momentaner Verbrauch km/l.";"14,0671525836721";"km/l."
"258,041478";"Durchschnittsgeschwindigkeit";"60,800361133926";"km/h"
"258,0418532";"zurückgelegte Strecke (gesamt)";"3,99441554594444";"km"
"258,0444015";"Durchschnittsverbrauch (gesamt)";"4,8600189492539";"l/100km"
"258,2566117";"Geschwindigkeit";"100";"km/h"
"258,2577107";"Berechneter momentaner Verbrauch";"7,10875917533383";"l/100km"
"258,257857";"zurückgelegte Strecke";"4,0004966015";"km"
"258,2581069";"Fahrzeugbeschleunigung";"2,41467154430319";"m_sec2"
"258,2597187";"Berechneter momentaner Verbrauch km/l.";"14,0671525836721";"km/l."
"258,2599497";"Durchschnittsgeschwindigkeit";"60,8367199285453";"km/h"
"258,2600871";"zurückgelegte Strecke (gesamt)";"4,0004966015";"km"
"258,2612739";"Durchschnittsverbrauch (gesamt)";"4,85263135511861";"l/100km"
"258,5033175";"Geschwindigkeit";"100";"km/h"
"258,5036017";"Berechneter momentaner Verbrauch";"7,10875917533383";"l/100km"
"258,5036625";"zurückgelegte Strecke";"4,0073245515";"km"
"258,5037983";"Fahrzeugbeschleunigung";"0";"m_sec2"
"258,5038983";"Berechneter momentaner Verbrauch km/l.";"14,0671525836721";"km/l."
"258,503988";"Durchschnittsgeschwindigkeit";"60,8777944694413";"km/h"
"258,5040458";"zurückgelegte Strecke (gesamt)";"4,0073245515";"km"
"258,5047318";"Durchschnittsverbrauch (gesamt)";"4,84436311434216";"l/100km"
"258,7565791";"Geschwindigkeit";"100";"km/h"
"258,7572107";"Berechneter momentaner Verbrauch";"7,10875917533383";"l/100km"
"258,75736";"zurückgelegte Strecke";"4,01437161261111";"km"
"258,7575399";"Fahrzeugbeschleunigung";"0";"m_sec2"
"258,7577598";"Berechneter momentaner Verbrauch km/l.";"14,0671525836721";"km/l."
"258,7582647";"Durchschnittsgeschwindigkeit";"60,9194853897927";"km/h"
"258,7584103";"zurückgelegte Strecke (gesamt)";"4,01437161261111";"km"
"258,7599443";"Durchschnittsverbrauch (gesamt)";"4,83585903793729";"l/100km"
"258,9986153";"Geschwindigkeit";"101";"km/h"
"258,9992564";"Berechneter momentaner Verbrauch";"7,0383754211226";"l/100km"
"258,9994105";"zurückgelegte Strecke";"4,02116243177778";"km"
"258,9996901";"Fahrzeugbeschleunigung";"0,560177015937036";"m_sec2"
"258,9999012";"Berechneter momentaner Verbrauch km/l.";"14,2078241095088";"km/l."
"259,0003255";"Durchschnittsgeschwindigkeit";"60,9603361194482";"km/h"
"259,0004673";"zurückgelegte Strecke (gesamt)";"4,02116243177778";"km"
"259,0016567";"Durchschnittsverbrauch (gesamt)";"4,82769238344391";"l/100km"
"259,2259878";"Geschwindigkeit";"101";"km/h"
"259,2263354";"Berechneter momentaner Verbrauch";"7,0383754211226";"l/100km"
"259,22641";"zurückgelegte Strecke";"4,02753102605555";"km"
"259,2265051";"Fahrzeugbeschleunigung";"0";"m_sec2"
"259,2266263";"Berechneter momentaner Verbrauch km/l.";"14,2078241095088";"km/l."
"259,2267342";"Durchschnittsgeschwindigkeit";"60,9987231671791";"km/h"
"259,2268097";"zurückgelegte Strecke (gesamt)";"4,02753102605555";"km"
"259,2280844";"Durchschnittsverbrauch (gesamt)";"4,82005852193194";"l/100km"
"259,4457827";"Geschwindigkeit";"101";"km/h"
"259,4470359";"Berechneter momentaner Verbrauch";"7,0383754211226";"l/100km"
"259,4475499";"zurückgelegte Strecke";"4,033735125";"km"
"259,4482157";"Fahrzeugbeschleunigung";"0";"m_sec2"
"259,4490757";"Berechneter momentaner Verbrauch km/l.";"14,2078241095088";"km/l."
"259,4493463";"Durchschnittsgeschwindigkeit";"61,0355286510209";"km/h"
"259,4494927";"zurückgelegte Strecke (gesamt)";"4,033735125";"km"
"259,4517476";"Durchschnittsverbrauch (gesamt)";"4,81264501582373";"l/100km"
"259,7642819";"Geschwindigkeit";"101";"km/h"
"259,7648369";"Berechneter momentaner Verbrauch";"7,0383754211226";"l/100km"
"259,7649489";"zurückgelegte Strecke";"4,04263993588889";"km"
"259,7650702";"Fahrzeugbeschleunigung";"0";"m_sec2"
"259,7652214";"Berechneter momentaner Verbrauch km/l.";"14,2078241095088";"km/l."
"259,7668403";"Durchschnittsgeschwindigkeit";"61,0887458973776";"km/h"
"259,7669502";"zurückgelegte Strecke (gesamt)";"4,04263993588889";"km"
"259,7843159";"Durchschnittsverbrauch (gesamt)";"4,80204409800248";"l/100km"
"259,9898662";"Geschwindigkeit";"102";"km/h"
"259,9905072";"Berechneter momentaner Verbrauch";"6,96937174052336";"l/100km"
"259,9906708";"zurückgelegte Strecke";"4,04903531605555";"km"
"259,9908439";"Fahrzeugbeschleunigung";"1,23037369401984";"m_sec2"
"259,9910799";"Berechneter momentaner Verbrauch km/l.";"14,3484956353455";"km/l."
"259,9912862";"Durchschnittsgeschwindigkeit";"61,1277985402273";"km/h"
"259,9914305";"zurückgelegte Strecke (gesamt)";"4,04903531605555";"km"
"259,9939089";"Durchschnittsverbrauch (gesamt)";"4,79445935369016";"l/100km"
"260,221944";"Geschwindigkeit";"102";"km/h"
"260,2234567";"Berechneter momentaner Verbrauch";"6,96937174052336";"l/100km"
"260,2237592";"zurückgelegte Strecke";"4,05563939672222";"km"
"260,2241027";"Fahrzeugbeschleunigung";"1,23037369401984";"m_sec2"
"260,2256405";"Berechneter momentaner Verbrauch km/l.";"14,3484956353455";"km/l."
"260,2260663";"Durchschnittsgeschwindigkeit";"61,1672815793893";"km/h"
"260,2263359";"zurückgelegte Strecke (gesamt)";"4,05563939672222";"km"
"260,2290652";"Durchschnittsverbrauch (gesamt)";"4,78665220092643";"l/100km"
"260,4545257";"Geschwindigkeit";"102";"km/h"
"260,4549538";"Berechneter momentaner Verbrauch";"6,96937174052336";"l/100km"
"260,4550299";"zurückgelegte Strecke";"4,06219206655555";"km"
"260,4551258";"Fahrzeugbeschleunigung";"0";"m_sec2"
"260,4552572";"Berechneter momentaner Verbrauch km/l.";"14,3484956353455";"km/l."
"260,4553654";"Durchschnittsgeschwindigkeit";"61,2073034332153";"km/h"
"260,4554368";"zurückgelegte Strecke (gesamt)";"4,06219206655555";"km"
"260,4564242";"Durchschnittsverbrauch (gesamt)";"4,77893091375788";"l/100km"
"260,6714583";"Geschwindigkeit";"102";"km/h"
"260,6719722";"Berechneter momentaner Verbrauch";"6,96937174052336";"l/100km"
"260,6721289";"zurückgelegte Strecke";"4,06834315672222";"km"
"260,6724539";"Fahrzeugbeschleunigung";"0";"m_sec2"
"260,6726645";"Berechneter momentaner Verbrauch km/l.";"14,3484956353455";"km/l."
"260,6740276";"Durchschnittsgeschwindigkeit";"61,2439372336714";"km/h"
"260,6741714";"zurückgelegte Strecke (gesamt)";"4,06834315672222";"km"
"260,7476944";"Durchschnittsverbrauch (gesamt)";"4,77170545764014";"l/100km"
"260,9006001";"Geschwindigkeit";"102";"km/h"
"260,9012962";"Berechneter momentaner Verbrauch";"6,96937174052336";"l/100km"
"260,9014824";"zurückgelegte Strecke";"4,07484144922222";"km"
"260,9016462";"Fahrzeugbeschleunigung";"0";"m_sec2"
"260,9018561";"Berechneter momentaner Verbrauch km/l.";"14,3484956353455";"km/l."
"260,9020617";"Durchschnittsgeschwindigkeit";"61,2833244894476";"km/h"
"260,9021991";"zurückgelegte Strecke (gesamt)";"4,07484144922222";"km"
"260,9034717";"Durchschnittsverbrauch (gesamt)";"4,7640958516778";"l/100km"
"261,1473063";"Geschwindigkeit";"102";"km/h"
"261,1476783";"Berechneter momentaner Verbrauch";"6,96937174052336";"l/100km"
"261,1477975";"zurückgelegte Strecke";"4,08182037988889";"km"
"261,1478789";"Fahrzeugbeschleunigung";"0";"m_sec2"
"261,1481036";"Berechneter momentaner Verbrauch km/l.";"14,3484956353455";"km/l."
"261,1483859";"Durchschnittsgeschwindigkeit";"61,3251748003187";"km/h"
"261,1488532";"zurückgelegte Strecke (gesamt)";"4,08182037988889";"km"
"261,1496975";"Durchschnittsverbrauch (gesamt)";"4,75595039412606";"l/100km"
"261,9737368";"Geschwindigkeit";"103";"km/h"
"261,9744403";"Berechneter momentaner Verbrauch";"6,90170793721731";"l/100km"
"261,9746076";"zurückgelegte Strecke";"4,10547626972222";"km"
"261,9748177";"Fahrzeugbeschleunigung";"0,335919781281287";"m_sec2"
"261,9750614";"Berechneter momentaner Verbrauch km/l.";"14,4891671611823";"km/l."
"261,9754519";"Durchschnittsgeschwindigkeit";"61,4684192743864";"km/h"
"261,9756049";"zurückgelegte Strecke (gesamt)";"4,10547626972222";"km"
"261,9777472";"Durchschnittsverbrauch (gesamt)";"4,72854645090857";"l/100km"
"262,1912635";"Geschwindigkeit";"103";"km/h"
"262,1924082";"Berechneter momentaner Verbrauch";"6,90170793721731";"l/100km"
"262,1925631";"zurückgelegte Strecke";"4,11171214722222";"km"
"262,1927306";"Fahrzeugbeschleunigung";"0";"m_sec2"
"262,1929426";"Berechneter momentaner Verbrauch km/l.";"14,4891671611823";"km/l."
"262,1931465";"Durchschnittsgeschwindigkeit";"61,5060958070463";"km/h"
"262,1932817";"zurückgelegte Strecke (gesamt)";"4,11171214722222";"km"
"262,1944558";"Durchschnittsverbrauch (gesamt)";"4,72137507427394";"l/100km"
"262,4324442";"Geschwindigkeit";"103";"km/h"
"262,4332408";"Berechneter momentaner Verbrauch";"6,90170793721731";"l/100km"
"262,4334067";"zurückgelegte Strecke";"4,11860290730555";"km"
"262,4335729";"Fahrzeugbeschleunigung";"0";"m_sec2"
"262,4347773";"Berechneter momentaner Verbrauch km/l.";"14,4891671611823";"km/l."
"262,4351404";"Durchschnittsgeschwindigkeit";"61,547288576683";"km/h"
"262,4352855";"zurückgelegte Strecke (gesamt)";"4,11860290730555";"km"
"262,4369067";"Durchschnittsverbrauch (gesamt)";"4,71347582697273";"l/100km"
"262,6713853";"Geschwindigkeit";"105";"km/h"
"262,672005";"Berechneter momentaner Verbrauch";"6,77024683365126";"l/100km"
"262,672184";"zurückgelegte Strecke";"4,12556718980555";"km"
"262,6723649";"Fahrzeugbeschleunigung";"1,15829060399295";"m_sec2"
"262,6725746";"Berechneter momentaner Verbrauch km/l.";"14,7705102128557";"km/l."
"262,6736676";"Durchschnittsgeschwindigkeit";"61,5903746181258";"km/h"
"262,6738138";"zurückgelegte Strecke (gesamt)";"4,12556718980555";"km"
"262,6968029";"Durchschnittsverbrauch (gesamt)";"4,70551910836758";"l/100km"
"262,9400483";"Geschwindigkeit";"105";"km/h"
"262,9404365";"Berechneter momentaner Verbrauch";"6,77024683365126";"l/100km"
"262,9405155";"zurückgelegte Strecke";"4,13339351063889";"km"
"262,9406106";"Fahrzeugbeschleunigung";"0";"m_sec2"
"262,9407334";"Berechneter momentaner Verbrauch km/l.";"14,7705102128557";"km/l."
"262,94099";"Durchschnittsgeschwindigkeit";"61,6388808186717";"km/h"
"262,941064";"zurückgelegte Strecke (gesamt)";"4,13339351063889";"km"
"262,9418266";"Durchschnittsverbrauch (gesamt)";"4,69660950367238";"l/100km"
"263,1745202";"Geschwindigkeit";"105";"km/h"
"263,1752476";"Berechneter momentaner Verbrauch";"6,77024683365126";"l/100km"
"263,175429";"zurückgelegte Strecke";"4,14024508438889";"km"
"263,1756165";"Fahrzeugbeschleunigung";"0";"m_sec2"
"263,1759612";"Berechneter momentaner Verbrauch km/l.";"14,7705102128557";"km/l."
"263,1769609";"Durchschnittsgeschwindigkeit";"61,6807662044039";"km/h"
"263,177122";"zurückgelegte Strecke (gesamt)";"4,14024508438889";"km"
"263,1787022";"Durchschnittsverbrauch (gesamt)";"4,68883721828022";"l/100km"
"263,4133016";"Geschwindigkeit";"105";"km/h"
"263,4136631";"Berechneter momentaner Verbrauch";"6,77024683365126";"l/100km"
"263,4137458";"zurückgelegte Strecke";"4,14719598522222";"km"
"263,4138455";"Fahrzeugbeschleunigung";"0";"m_sec2"
"263,4139671";"Berechneter momentaner Verbrauch km/l.";"14,7705102128557";"km/l."
"263,414336";"Durchschnittsgeschwindigkeit";"61,723683788171";"km/h"
"263,4144394";"zurückgelegte Strecke (gesamt)";"4,14719598522222";"km"
"263,4156308";"Durchschnittsverbrauch (gesamt)";"4,68097850057215";"l/100km"
"263,6524623";"Geschwindigkeit";"105";"km/h"
"263,6529003";"Berechneter momentaner Verbrauch";"6,77024683365126";"l/100km"
"263,652982";"zurückgelegte Strecke";"4,15417367272222";"km"
"263,6531118";"Fahrzeugbeschleunigung";"0";"m_sec2"
"263,6532543";"Berechneter momentaner Verbrauch km/l.";"14,7705102128557";"km/l."
"263,6533618";"Durchschnittsgeschwindigkeit";"61,7664971212565";"km/h"
"263,6534347";"zurückgelegte Strecke (gesamt)";"4,15417367272222";"km"
"263,6542457";"Durchschnittsverbrauch (gesamt)";"4,67311594889655";"l/100km"
"263,8840852";"Geschwindigkeit";"105";"km/h"
"263,8855078";"Berechneter momentaner Verbrauch";"6,77024683365126";"l/100km"
"263,8857572";"zurückgelegte Strecke";"4,16096288230555";"km"
"263,8859567";"Fahrzeugbeschleunigung";"0";"m_sec2"
"263,8867816";"Berechneter momentaner Verbrauch km/l.";"14,7705102128557";"km/l."
"263,8871268";"Durchschnittsgeschwindigkeit";"61,8077744328182";"km/h"
"263,8872719";"zurückgelegte Strecke (gesamt)";"4,16096288230555";"km"
"263,8892162";"Durchschnittsverbrauch (gesamt)";"4,66549108790123";"l/100km"
"264,1463718";"Geschwindigkeit";"106";"km/h"
"264,1469829";"Berechneter momentaner Verbrauch";"6,70637658050361";"l/100km"
"264,1471596";"zurückgelegte Strecke";"4,16865968658333";"km"
"264,1473355";"Fahrzeugbeschleunigung";"0,562058573248035";"m_sec2"
"264,1475511";"Berechneter momentaner Verbrauch km/l.";"14,9111817386924";"km/l."
"264,1480863";"Durchschnittsgeschwindigkeit";"61,8554966741486";"km/h"
"264,1482495";"zurückgelegte Strecke (gesamt)";"4,16865968658333";"km"
"264,1490884";"Durchschnittsverbrauch (gesamt)";"4,65687695902933";"l/100km"
"264,3657005";"Geschwindigkeit";"106";"km/h"
"264,3661081";"Berechneter momentaner Verbrauch";"6,70637658050361";"l/100km"
"264,3662222";"zurückgelegte Strecke";"4,17510984252777";"km"
"264,3663502";"Fahrzeugbeschleunigung";"0";"m_sec2"
"264,3665233";"Berechneter momentaner Verbrauch km/l.";"14,9111817386924";"km/l."
"264,3666792";"Durchschnittsgeschwindigkeit";"61,8954376327175";"km/h"
"264,3667859";"zurückgelegte Strecke (gesamt)";"4,17510984252777";"km"
"264,3684984";"Durchschnittsverbrauch (gesamt)";"4,64968251774928";"l/100km"
"264,6025949";"Geschwindigkeit";"106";"km/h"
"264,6041217";"Berechneter momentaner Verbrauch";"6,70637658050361";"l/100km"
"264,6042833";"zurückgelegte Strecke";"4,18211935458333";"km"
"264,6044521";"Fahrzeugbeschleunigung";"0";"m_sec2"
"264,6110251";"Berechneter momentaner Verbrauch km/l.";"14,9111817386924";"km/l."
"264,611298";"Durchschnittsgeschwindigkeit";"61,9369625686508";"km/h"
"264,6113775";"zurückgelegte Strecke (gesamt)";"4,18211935458333";"km"
"264,612003";"Durchschnittsverbrauch (gesamt)";"4,64188933852618";"l/100km"
"264,8224276";"Geschwindigkeit";"106";"km/h"
"264,8230096";"Berechneter momentaner Verbrauch";"6,70637658050361";"l/100km"
"264,8231876";"zurückgelegte Strecke";"4,18856482297222";"km"
"264,8233581";"Fahrzeugbeschleunigung";"0";"m_sec2"
"264,8235818";"Berechneter momentaner Verbrauch km/l.";"14,9111817386924";"km/l."
"264,8243243";"Durchschnittsgeschwindigkeit";"61,9781058748018";"km/h"
"264,8245558";"zurückgelegte Strecke (gesamt)";"4,18856482297222";"km"
"264,8259805";"Durchschnittsverbrauch (gesamt)";"4,6347462830261";"l/100km"
"265,2129803";"Geschwindigkeit";"106";"km/h"
"265,213264";"Berechneter momentaner Verbrauch";"6,70637658050361";"l/100km"
"265,2133288";"zurückgelegte Strecke";"4,20005231680555";"km"
"265,2134308";"Fahrzeugbeschleunigung";"0";"m_sec2"
"265,2135384";"Berechneter momentaner Verbrauch km/l.";"14,9111817386924";"km/l."
"265,213632";"Durchschnittsgeschwindigkeit";"62,0487933834978";"km/h"
"265,2136933";"zurückgelegte Strecke (gesamt)";"4,20005231680555";"km"
"265,2139869";"Durchschnittsverbrauch (gesamt)";"4,62206986489381";"l/100km"
"266,2672568";"Einlaß-Lufttemperatur";"18";"℃"
"266,2955971";"OBD Modul";"14,1";"V"
"266,7894541";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"267,0242178";"Berechnete Motorlast";"50,9803921568627";"%"
"267,0247313";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"267,4344698";"Kühlmitteltemperatur";"81";"℃"
"267,6648747";"Kurzzeit-Kraftstofftrimm in % - Bank 1";"3,125";"%"
"267,9251459";"Langzeit-Kraftstofftrimm in % - Bank 1";"0,78125";"%"
"268,1766676";"Absolutdruck Einlaßkanal";"97";"kPa"
"268,1772203";"Berechneter Boost";"0";"bar"
"268,4026857";"Motordrehzahl";"3135";"rpm"
"268,4053261";"Berechneter Kraftstoffmengenfluss";"8,47826049455311";"l/h"
"268,4060298";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"24,3954880513687";"hp"
"268,6220816";"Geschwindigkeit";"108";"km/h"
"268,6226456";"Berechneter momentaner Verbrauch";"7,85024119866028";"l/100km"
"268,6227582";"zurückgelegte Strecke";"4,30233513880555";"km"
"268,6229655";"Fahrzeugbeschleunigung";"0,162942310568239";"m_sec2"
"268,6233848";"Berechneter momentaner Verbrauch km/l.";"12,7384621019117";"km/l."
"268,6237017";"Durchschnittsgeschwindigkeit";"62,6826774386686";"km/h"
"268,6238064";"zurückgelegte Strecke (gesamt)";"4,30233513880555";"km"
